Time,Bits_10
9151,327
9157,323
9163,324
9168,325
9174,325
9180,322
9186,318
9191,317
9197,318
9203,320
9209,317
9214,314
9220,311
9226,312
9232,314
9237,313
9243,311
9249,309
9255,308
9260,310
9266,313
9272,311
9278,308
9283,306
9289,308
9295,312
9301,311
9306,309
9312,307
9318,308
9324,311
9329,314
9335,312
9341,310
9347,308
9352,311
9358,316
9364,317
9370,316
9375,314
9381,315
9387,319
9393,324
9398,323
9404,322
9410,321
9416,324
9421,328
9427,331
9433,330
9439,329
9444,331
9450,335
9456,340
9462,340
9467,340
9473,339
9479,342
9485,347
9490,350
9496,349
9502,348
9508,350
9513,353
9519,358
9525,360
9531,358
9536,358
9542,361
9548,364
9554,369
9559,369
9565,368
9571,370
9577,372
9582,376
9588,378
9594,377
9600,378
9605,380
9611,382
9617,386
9623,386
9628,384
9634,386
9640,388
9646,390
9651,393
9657,391
9663,392
9669,393
9674,395
9680,398
9686,398
9692,397
9697,398
9703,399
9709,401
9715,403
9720,400
9726,401
9732,402
9738,403
9743,405
9749,404
9755,403
9761,403
9766,404
9772,405
9778,406
9784,402
9789,402
9795,403
9801,404
9807,405
9812,403
9818,402
9824,402
9830,402
9835,403
9841,404
9847,400
9853,399
9858,399
9864,399
9870,400
9876,398
9881,395
9887,395
9893,395
9899,395
9904,396
9910,392
9916,390
9922,390
9927,390
9933,390
9939,388
9945,383
9950,383
9956,383
9962,382
9968,382
9973,378
9979,376
9985,375
9991,375
9996,375
10002,373
10008,367
10014,364
10020,365
10025,366
10031,367
10037,363
10043,357
10049,353
10054,353
10060,356
10066,357
10072,353
10078,346
10083,341
10089,340
10095,342
10101,345
10107,343
10112,336
10118,330
10124,328
10130,329
10136,333
10141,333
10147,329
10153,322
10159,318
10165,318
10170,323
10176,325
10182,323
10188,316
10194,311
10199,309
10205,313
10211,316
10217,316
10223,311
10228,305
10234,302
10240,304
10246,309
10252,312
10257,310
10263,304
10269,300
10275,300
10281,306
10286,310
10292,311
10298,307
10304,301
10310,300
10315,302
10321,309
10327,312
10333,311
10339,307
10345,304
10350,305
10356,311
10362,316
10368,319
10374,316
10379,312
10385,311
10391,315
10397,321
10403,326
10408,326
10414,322
10420,319
10426,321
10432,328
10437,334
10443,336
10449,334
10455,331
10461,331
10466,337
10472,344
10478,348
10484,348
10490,344
10495,343
10501,346
10507,352
10513,357
10519,359
10524,356
10530,354
10536,356
10542,361
10548,367
10553,370
10559,370
10565,366
10571,366
10577,371
10582,375
10588,380
10594,381
10600,378
10606,377
10611,380
10617,383
10623,389
10629,391
10635,388
10640,386
10646,387
10652,390
10658,393
10664,396
10669,395
10675,393
10681,393
10687,395
10693,398
10698,402
10704,402
10710,400
10716,398
10722,400
10727,402
10733,405
10739,406
10745,404
10751,402
10756,401
10762,403
10768,405
10774,408
10780,406
10785,405
10791,402
10797,403
10803,405
10809,407
10814,407
10820,405
10826,402
10832,401
10838,402
10844,404
10849,406
10855,404
10861,401
10867,398
10873,398
10878,399
10884,401
10890,401
10896,397
10902,393
10907,391
10913,392
10919,393
10925,395
10931,392
10936,387
10942,384
10948,383
10954,384
10960,387
10965,386
10971,381
10977,376
10983,374
10989,375
10994,377
11000,378
11006,375
11012,368
11018,364
11023,363
11029,365
11035,367
11041,365
11047,358
11052,353
11058,351
11064,352
11070,355
11076,355
11081,350
11087,344
11093,340
11099,340
11105,343
11110,344
11116,341
11122,334
11128,329
11134,328
11139,331
11145,334
11151,333
11157,326
11163,320
11168,318
11174,319
11180,324
11186,324
11192,320
11197,313
11203,310
11209,310
11215,316
11221,318
11226,317
11232,311
11238,306
11244,305
11250,309
11255,314
11261,314
11267,310
11273,304
11279,301
11284,303
11290,310
11296,313
11302,312
11308,307
11314,303
11319,303
11325,309
11331,314
11337,316
11343,313
11348,308
11354,306
11360,310
11366,317
11372,321
11377,321
11383,317
11389,314
11395,315
11401,321
11406,327
11412,330
11418,328
11424,324
11430,324
11435,328
11441,336
11447,340
11453,340
11459,336
11464,334
11470,336
11476,343
11482,348
11488,350
11493,349
11499,346
11505,346
11511,351
11517,358
11522,362
11528,362
11534,359
11540,358
11546,361
11551,366
11557,371
11563,373
11569,371
11575,369
11580,371
11586,375
11592,380
11598,383
11604,382
11609,379
11615,380
11621,383
11627,387
11633,391
11638,391
11644,389
11650,388
11656,390
11662,393
11667,398
11673,399
11679,397
11685,394
11691,395
11696,398
11702,401
11708,403
11714,402
11720,399
11725,399
11731,401
11737,403
11743,406
11749,406
11754,404
11760,401
11766,402
11772,403
11778,405
11783,406
11789,404
11795,402
11801,401
11807,402
11813,404
11818,406
11824,405
11830,403
11836,400
11842,400
11847,401
11853,403
11859,403
11865,400
11871,396
11876,395
11882,396
11888,397
11894,399
11900,397
11905,393
11911,389
11917,388
11923,389
11929,391
11934,391
11940,387
11946,381
11952,379
11958,380
11963,381
11969,382
11975,380
11981,374
11987,370
11992,369
11998,371
12004,373
12010,372
12016,366
12021,361
12027,358
12033,359
12039,361
12045,362
12050,358
12056,351
12062,346
12068,346
12074,348
12079,350
12085,348
12091,340
12097,335
12103,332
12108,335
12114,338
12120,337
12126,332
12132,325
12137,322
12143,323
12149,327
12155,328
12161,325
12166,318
12172,313
12178,312
12184,317
12190,319
12195,318
12201,312
12207,306
12213,304
12219,307
12224,311
12230,312
12236,308
12242,302
12248,299
12253,300
12259,306
12265,309
12271,308
12277,303
12283,299
12288,298
12294,303
12300,308
12306,309
12312,306
12317,301
12323,299
12329,301
12335,308
12341,312
12346,312
12352,307
12358,304
12364,305
12370,310
12375,316
12381,319
12387,317
12393,313
12399,312
12404,315
12410,323
12416,328
12422,329
12428,324
12433,322
12439,323
12445,330
12451,336
12457,339
12462,338
12468,334
12474,334
12480,339
12486,346
12492,351
12497,352
12503,348
12509,346
12515,348
12521,354
12526,360
12532,362
12538,361
12544,358
12550,359
12555,363
12561,369
12567,373
12573,373
12579,370
12584,370
12590,373
12596,378
12602,382
12608,384
12613,381
12619,380
12625,381
12631,385
12637,389
12642,391
12648,390
12654,387
12660,388
12666,390
12671,394
12677,397
12683,397
12689,395
12695,394
12700,396
12706,398
12712,402
12718,403
12724,401
12729,398
12735,399
12741,401
12747,403
12753,405
12758,403
12764,401
12770,399
12776,401
12782,402
12787,405
12793,405
12799,403
12805,400
12811,400
12816,401
12822,403
12828,404
12834,402
12840,399
12845,397
12851,398
12857,399
12863,401
12869,400
12874,397
12880,393
12886,393
12892,393
12898,395
12903,395
12909,392
12915,387
12921,385
12927,386
12933,387
12938,389
12944,387
12950,382
12956,378
12962,377
12967,378
12973,380
12979,380
12985,375
12991,369
12996,366
13002,366
13008,368
13014,369
13020,367
13025,360
13031,355
13037,354
13043,356
13049,359
13054,357
13060,351
13066,345
13072,342
13078,344
13083,347
13089,347
13095,343
13101,336
13107,331
13112,331
13118,335
13124,336
13130,333
13136,326
13141,321
13147,319
13153,322
13159,325
13165,324
13170,318
13176,312
13182,309
13188,310
13194,315
13199,316
13205,312
13211,306
13217,302
13223,301
13228,307
13234,310
13240,309
13246,303
13252,298
13257,297
13263,300
13269,305
13275,307
13281,304
13286,298
13292,295
13298,297
13304,303
13310,307
13315,307
13321,302
13327,298
13333,297
13339,302
13344,307
13350,310
13356,308
13362,303
13368,301
13373,303
13379,312
13385,316
13391,317
13397,313
13403,310
13408,311
13414,316
13420,323
13426,326
13432,325
13437,321
13443,320
13449,323
13455,330
13461,335
13466,337
13472,333
13478,331
13484,332
13490,338
13495,344
13501,348
13507,347
13513,343
13519,343
13524,348
13530,354
13536,358
13542,359
13548,356
13553,355
13559,357
13565,362
13571,367
13577,370
13582,368
13588,365
13594,366
13600,370
13606,375
13611,378
13617,378
13623,375
13629,375
13635,378
13640,382
13646,387
13652,387
13658,386
13664,384
13669,386
13675,389
13681,393
13687,395
13693,393
13698,391
13704,391
13710,394
13716,396
13722,399
13727,398
13733,396
13739,395
13745,396
13751,398
13756,401
13762,402
13768,400
13774,397
13780,397
13785,399
13791,401
13797,402
13803,400
13809,398
13814,396
13820,398
13826,399
13832,401
13838,401
13844,398
13849,394
13855,394
13861,395
13867,397
13873,397
13878,395
13884,391
13890,388
13896,389
13902,390
13907,393
13913,391
13919,387
13925,383
13931,382
13936,383
13942,384
13948,384
13954,381
13960,375
13965,372
13971,372
13977,374
13983,375
13989,373
13994,368
14000,363
14006,361
14012,363
14018,366
14023,365
14029,360
14035,354
14041,351
14047,351
14052,354
14058,355
14064,351
14070,344
14076,339
14081,337
14087,340
14093,342
14099,341
14105,334
14110,328
14116,325
14122,327
14128,331
14134,331
14139,326
14145,319
14151,316
14157,316
14163,321
14168,322
14174,320
14180,313
14186,308
14192,307
14197,311
14203,314
14209,314
14215,308
14221,302
14226,299
14232,301
14238,306
14244,308
14250,305
14255,299
14261,296
14267,296
14273,302
14279,306
14284,306
14290,301
14296,297
14302,296
14308,299
14313,305
14319,307
14325,306
14331,301
14337,298
14343,300
14348,307
14354,312
14360,313
14366,309
14372,306
14377,306
14383,310
14389,317
14395,320
14401,319
14406,315
14412,313
14418,316
14424,324
14430,329
14435,331
14441,328
14447,325
14453,326
14459,332
14464,338
14470,342
14476,342
14482,338
14488,337
14493,341
14499,347
14505,352
14511,354
14517,351
14522,349
14528,351
14534,356
14540,362
14546,365
14551,364
14557,361
14563,361
14569,365
14575,371
14580,375
14586,376
14592,373
14598,372
14604,375
14609,378
14615,383
14621,385
14627,383
14633,381
14638,382
14644,385
14650,389
14656,392
14662,391
14667,389
14673,389
14679,391
14685,394
14691,398
14696,398
14702,396
14708,394
14714,396
14720,398
14725,401
14731,403
14737,401
14743,398
14749,399
14754,400
14760,402
14766,404
14772,403
14778,400
14783,398
14789,400
14795,401
14801,404
14807,404
14813,402
14818,399
14824,398
14830,399
14836,401
14842,402
14847,400
14853,397
14859,395
14865,395
14871,396
14876,398
14882,397
14888,394
14894,390
14900,388
14905,389
14911,390
14917,391
14923,388
14929,384
14934,381
14940,381
14946,382
14952,384
14958,383
14963,378
14969,373
14975,371
14981,373
14987,375
14992,375
14998,371
15004,364
15010,361
15016,361
15021,363
15027,364
15033,362
15039,355
15045,350
15050,348
15056,350
15062,353
15068,352
15074,346
15079,340
15085,337
15091,337
15097,341
15103,342
15108,338
15114,331
15120,326
15126,325
15132,329
15137,332
15143,330
15149,323
15155,317
15161,314
15166,316
15172,320
15178,320
15184,316
15190,308
15195,305
15201,305
15207,311
15213,313
15219,311
15224,305
15230,300
15236,299
15242,304
15248,307
15253,308
15259,303
15265,297
15271,295
15277,298
15283,304
15288,306
15294,305
15300,299
15306,296
15312,297
15317,303
15323,307
15329,309
15335,305
15341,300
15346,299
15352,303
15358,309
15364,313
15370,313
15375,308
15381,306
15387,308
15393,315
15399,321
15404,323
15410,320
15416,317
15422,317
15428,321
15433,328
15439,332
15445,332
15451,328
15457,327
15462,330
15468,336
15474,342
15480,344
15486,342
15491,339
15497,340
15503,346
15509,353
15515,356
15521,356
15526,352
15532,351
15538,355
15544,361
15549,365
15555,367
15561,364
15567,362
15573,364
15578,368
15584,374
15590,377
15596,375
15602,373
15607,374
15613,377
15619,382
15625,385
15631,385
15636,383
15642,382
15648,385
15654,388
15660,392
15665,393
15671,392
15677,389
15683,391
15689,393
15694,397
15700,399
15706,398
15712,396
15718,395
15723,397
15729,399
15735,402
15741,402
15747,400
15753,398
15758,399
15764,401
15770,403
15776,404
15782,402
15787,400
15793,399
15799,400
15805,402
15811,404
15816,402
15822,400
15828,397
15834,398
15840,399
15845,401
15851,401
15857,398
15863,395
15869,394
15874,395
15880,396
15886,397
15892,395
15898,391
15903,388
15909,388
15915,389
15921,391
15927,390
15932,386
15938,381
15944,379
15950,380
15956,381
15961,382
15967,379
15973,373
15979,369
15985,369
15991,371
15996,373
16002,371
16008,366
16014,360
16020,358
16025,360
16031,362
16037,362
16043,358
16049,351
16054,348
16060,347
16066,349
16072,351
16078,348
16083,340
16089,335
16095,334
16101,337
16107,339
16112,338
16118,332
16124,326
16130,323
16136,324
16141,328
16147,329
16153,325
16159,317
16165,313
16170,313
16176,318
16182,321
16188,319
16194,312
16199,307
16205,305
16211,309
16217,312
16223,313
16228,307
16234,301
16240,298
16246,300
16252,306
16257,308
16263,306
16269,300
16275,297
16281,297
16286,302
16292,307
16298,307
16304,303
16310,298
16315,297
16321,300
16327,306
16333,309
16339,309
16344,304
16350,301
16356,302
16362,309
16368,314
16373,316
16379,314
16385,309
16391,309
16397,313
16403,319
16408,324
16414,324
16420,320
16426,318
16432,320
16437,327
16443,332
16449,335
16455,333
16461,329
16466,330
16472,335
16478,342
16484,346
16490,346
16495,342
16501,341
16507,344
16513,350
16519,355
16524,357
16530,355
16536,352
16542,354
16548,359
16553,365
16559,368
16565,368
16571,365
16577,365
16582,369
16588,374
16594,378
16600,379
16606,377
16611,376
16617,378
16623,382
16629,387
16635,389
16640,387
16646,384
16652,385
16658,388
16664,391
16669,394
16675,393
16681,391
16687,390
16693,392
16698,395
16704,399
16710,399
16716,398
16722,395
16727,397
16733,399
16739,401
16745,403
16751,401
16756,399
16762,398
16768,400
16774,402
16780,404
16785,403
16791,401
16797,398
16803,399
16809,400
16814,402
16820,403
16826,401
16832,398
16838,396
16843,398
16849,399
16855,401
16861,399
16867,396
16873,393
16878,393
16884,394
16890,395
16896,395
16902,392
16907,387
16913,385
16919,386
16925,388
16931,389
16936,387
16942,382
16948,378
16954,378
16960,379
16965,381
16971,380
16977,375
16983,370
16989,367
16994,368
17000,370
17006,371
17012,367
17018,360
17023,356
17029,356
17035,358
17041,360
17047,358
17052,351
17058,346
17064,344
17070,345
17076,349
17081,348
17087,344
17093,337
17099,333
17105,333
17110,336
17116,338
17122,335
17128,327
17134,322
17139,321
17145,324
17151,327
17157,326
17163,319
17168,313
17174,310
17180,312
17186,316
17192,317
17197,314
17203,307
17209,303
17215,303
17221,309
17226,311
17232,310
17238,305
17244,300
17250,298
17255,302
17261,307
17267,308
17273,304
17279,298
17284,296
17290,298
17296,304
17302,307
17308,307
17313,301
17319,297
17325,298
17331,303
17337,308
17343,310
17348,308
17354,303
17360,302
17366,304
17372,312
17377,316
17383,317
17389,313
17395,310
17401,311
17406,317
17412,323
17418,326
17424,325
17430,321
17435,320
17441,324
